"GEOID10","YEAR","GEO_ID","Census_Tract_Name","Total_Population","Total_Asian","Total_HispanicLatino","Total_Black","Total_White","Median_FAMILIES_Income","Total_Occupied_Housing_Units","Owner_occupied_housing_units","Renter_occupied_housing_units","Total_Families","Percent_Below_Poverty_Level_All_Families","Women_15_to_50_years","Women_15_to_50_years_with_poverty_status_determined","Women_15_to_50_yrs_below_100_percent_of_poverty_level","Women_16_to_50_years_LABOR_FORCE_STATUS","Women_16_to_50_years_LABOR_FORCE_STATUS_In_labor_force","Women_15_to_50_yrs_PUBLIC_ASSISTANCE_INCOME_IN_THE_PAST_12_MONTHS_Received_public_assistance_income","Women_with_births_in_the_past_12_months_Number_Women_15_to_50_years","Women_15_to_50_years_High_school_graduate_includes_equivalency","Women_15_to_50_years_Bachelors_degree","total_alaska","total_islander","total_other","new_pop","Prop_Asian","Prop_Hispanic_Latino","Prop_Black","Prop_White","Prop_Owner","Prop_Renter","Prop_women15to50","Prop_PovertyStatusDetermined_women15to50","Prop_Below100percPoverty_women15to50","Prop_ReceivedPublicAssistanceIncome_women15to50","Prop_InLaborForce_women16to50","Prop_BirthsInPast12Months_women15to50","Prop_HighschoolGrad_women15to50","Prop_BachelorsDegree_women15to50","violent","nonviolent","Total","violent_rate","nonviolent_rate","imm_dang","unsafe","violation"
"42101018300",2013,"1400000US42101018300","Census Tract 183, Philadelphia County, Pennsylvania",4313,10,9,12,4064,"45149",1638,1378,260,1063,"11.9",1050,1050,250,1012,701,0,10,495,61,0,0,0,4086,0.002447381,0.002202643,0.002936858,0.9946158,0.8412698,0.1587302,0.256975,1,0.2380952,0,0.6926877,0.00952381,0.4714286,0.05809524,77,77,4086,1884.48360254528,1884.48360254528,NA,1,132
"42101018300",2014,"1400000US42101018300","Census Tract 183, Philadelphia County, Pennsylvania",3792,12,20,15,3764,"55227",1579,1259,320,978,"12.6",908,908,235,895,579,0,13,439,79,0,0,1,3792,0.003164557,0.005274262,0.003955696,0.992616,0.7973401,0.2026599,0.2394515,1,0.2588106,0,0.6469274,0.01431718,0.4834802,0.08700441,57,96,3792,1503.16455696203,2531.64556962025,NA,0,87
"42101018300",2015,"1400000US42101018300","Census Tract 183, Philadelphia County, Pennsylvania",3818,11,41,35,3762,"58348",1499,1207,292,1025,"14.0",951,951,270,940,634,0,38,415,80,0,0,1,3809,0.002887897,0.01076398,0.009188763,0.9876608,0.8052035,0.1947965,0.2496718,1,0.2839117,0,0.6744681,0.03995794,0.4363828,0.08412198,72,63,3818,1885.80408590885,1650.07857517025,NA,1,90
"42101018300",2016,"1400000US42101018300","Census Tract 183, Philadelphia County, Pennsylvania",4004,0,37,33,3961,"61343",1548,1234,314,1065,"12.4",1036,1036,260,1024,737,14,59,456,90,0,0,1,3995,0,0.009261577,0.008260325,0.9914894,0.7971576,0.2028424,0.2593242,1,0.2509653,0.01351351,0.7197266,0.05694981,0.4401544,0.08687259,75,92,4004,1873.12687312687,2297.7022977023,NA,1,114
"42101018300",2017,"1400000US42101018300","Census Tract 183, Philadelphia County, Pennsylvania",3985,0,88,20,3891,"73028",1454,1209,245,1005,"2.9",919,919,62,908,611,10,77,436,117,0,0,64,3975,0,0.02213836,0.005031447,0.9788679,0.8314993,0.1685007,0.231195,1,0.06746464,0.01088139,0.6729075,0.08378672,0.4744287,0.1273123,48,76,3985,1204.51693851945,1907.15181932246,NA,2,51
"42101018400",2010,"1400000US42101018400","Census Tract 184, Philadelphia County, Pennsylvania",2260,0,38,0,1976,"46960",788,665,123,489,"7.4",511,511,39,511,334,0,77,187,126,0,0,28,2004,0,0.01896208,0,0.9860279,0.8439086,0.1560914,0.25499,1,0.07632094,0,0.6536204,0.1506849,0.3659491,0.2465753,61,78,2060,2961.16504854369,3786.40776699029,NA,0,50
"42101018400",2011,"1400000US42101018400","Census Tract 184, Philadelphia County, Pennsylvania",2052,0,59,1,1962,"46250",795,652,143,497,"10.1",441,441,54,433,270,0,65,155,85,0,0,32,1995,0,0.02957393,0.0005012531,0.9834586,0.8201258,0.1798742,0.2210526,1,0.122449,0,0.6235566,0.1473923,0.3514739,0.1927438,42,64,2052,2046.78362573099,3118.90838206628,NA,0,58
"42101018400",2012,"1400000US42101018400","Census Tract 184, Philadelphia County, Pennsylvania",2214,26,99,1,2079,"46746",835,662,173,529,"8.3",501,501,42,493,346,8,44,207,69,0,0,27,2133,0.0121894,0.0464135,0.0004688233,0.9746835,0.7928144,0.2071856,0.2348805,1,0.08383234,0.01596806,0.7018256,0.08782435,0.4131737,0.1377246,46,67,2214,2077.6874435411,3026.19692863595,NA,0,90
"42101018400",2013,"1400000US42101018400","Census Tract 184, Philadelphia County, Pennsylvania",2260,58,123,1,2229,"49933",863,666,197,563,"7.6",562,562,52,554,362,12,24,241,48,0,0,20,2308,0.02512998,0.05329289,0.0004332756,0.9657712,0.7717265,0.2282735,0.2435009,1,0.09252669,0.02135231,0.6534296,0.04270463,0.4288256,0.08540925,38,43,2379,1597.30979403111,1807.48213535099,NA,0,84
"42101018400",2014,"1400000US42101018400","Census Tract 184, Philadelphia County, Pennsylvania",2497,46,122,2,2348,"51419",876,699,177,588,"10.2",612,612,99,604,428,18,29,316,57,0,0,23,2419,0.01901612,0.05043406,0.0008267879,0.970649,0.7979452,0.2020548,0.2529971,1,0.1617647,0.02941176,0.7086093,0.04738562,0.5163399,0.09313725,40,54,2497,1601.92230676812,2162.59511413696,NA,0,58
"42101018400",2015,"1400000US42101018400","Census Tract 184, Philadelphia County, Pennsylvania",2471,77,137,1,2369,"63750",845,631,214,563,"9.6",591,591,84,585,440,19,19,264,72,0,0,16,2463,0.03126269,0.05562322,0.0004060089,0.9618352,0.7467456,0.2532544,0.2399513,1,0.142132,0.0321489,0.7521368,0.0321489,0.4467005,0.1218274,51,48,2471,2063.94172399838,1942.53338729259,NA,1,70
"42101018400",2016,"1400000US42101018400","Census Tract 184, Philadelphia County, Pennsylvania",2434,62,101,1,2352,"64200",857,639,218,560,"7.1",586,586,57,586,437,14,17,323,81,4,0,0,2419,0.02563043,0.04175279,0.000413394,0.9723026,0.7456243,0.2543757,0.2422489,1,0.09726962,0.02389078,0.7457338,0.02901024,0.5511945,0.1382253,52,36,2434,2136.40098603122,1479.04683648316,NA,0,76
"42101018400",2017,"1400000US42101018400","Census Tract 184, Philadelphia County, Pennsylvania",2241,24,100,2,2193,"65924",811,646,165,505,"10.7",581,581,77,581,433,6,24,322,80,4,0,0,2223,0.01079622,0.04498426,0.0008996851,0.9865047,0.7965475,0.2034525,0.2613585,1,0.1325301,0.01032702,0.7452668,0.04130809,0.5542169,0.1376936,48,48,2241,2141.90093708166,2141.90093708166,NA,3,48
"42101018800",2010,"1400000US42101018800","Census Tract 188, Philadelphia County, Pennsylvania",8322,91,2885,2526,3554,"20278",2540,1457,1083,1704,"51.2",2216,2216,1291,2216,1220,295,146,761,79,0,0,1783,7954,0.01144078,0.3627106,0.3175761,0.4468192,0.573622,0.426378,0.278602,1,0.5825812,0.1331227,0.5505415,0.06588448,0.3434116,0.03564982,386,283,8238,4685.60330177227,3435.29983005584,NA,0,221
"42101018800",2011,"1400000US42101018800","Census Tract 188, Philadelphia County, Pennsylvania",8165,100,3218,2223,3259,"25164",2445,1500,945,1665,"52.6",2098,2098,1326,2098,1010,266,156,726,67,0,0,2262,7844,0.0127486,0.4102499,0.2834013,0.4154768,0.6134969,0.3865031,0.2674656,1,0.6320305,0.1267874,0.4814109,0.07435653,0.3460439,0.03193518,388,258,8165,4751.99020208206,3159.82853643601,NA,0,317
"42101018800",2012,"1400000US42101018800","Census Tract 188, Philadelphia County, Pennsylvania",8285,78,3813,2694,3369,"20365",2515,1351,1164,1764,"53.6",2253,2251,1367,2239,1104,333,159,812,57,0,0,1784,7925,0.009842271,0.4811356,0.3399369,0.4251104,0.5371769,0.4628231,0.2842902,0.9991123,0.6072857,0.1478029,0.4930773,0.07057257,0.3604083,0.0252996,321,235,8285,3874.47193723597,2836.45141822571,NA,0,374
"42101018800",2013,"1400000US42101018800","Census Tract 188, Philadelphia County, Pennsylvania",8322,82,4265,3083,3589,"20397",2519,1386,1133,1851,"52.9",2367,2362,1333,2297,1287,370,185,1049,75,0,0,1614,8368,0.009799235,0.5096797,0.3684273,0.4288958,0.5502183,0.4497817,0.2828633,0.9978876,0.5643522,0.156316,0.560296,0.07815801,0.443177,0.03168568,359,214,8877,4044.15906274642,2410.72434380985,NA,1,245
"42101018800",2014,"1400000US42101018800","Census Tract 188, Philadelphia County, Pennsylvania",8698,113,4133,2738,3850,"16862",2446,1330,1116,1748,"57.8",2070,2062,1192,1992,1056,246,136,1033,44,43,0,1471,8215,0.01375533,0.5031041,0.3332928,0.4686549,0.5437449,0.4562551,0.2519781,0.9961353,0.5780795,0.1188406,0.5301205,0.06570048,0.4990338,0.02125604,373,238,8698,4288.34214762014,2736.26120947344,NA,0,275
"42101018800",2015,"1400000US42101018800","Census Tract 188, Philadelphia County, Pennsylvania",9146,150,4403,2845,3996,"23161",2443,1371,1072,1729,"51.7",2424,2415,1245,2299,1289,379,92,1116,40,50,0,1394,8435,0.01778305,0.5219917,0.3372851,0.4737404,0.5611953,0.4388047,0.287374,0.9962871,0.515528,0.1563531,0.5606786,0.0379538,0.460396,0.01650165,316,178,9146,3455.0623223267,1946.20599169036,NA,1,302
"42101018800",2016,"1400000US42101018800","Census Tract 188, Philadelphia County, Pennsylvania",9162,149,4571,3101,3791,"24430",2463,1326,1137,1728,"48.3",2447,2436,1051,2300,1315,423,76,1064,45,43,0,1345,8429,0.01767707,0.5422945,0.3678965,0.4497568,0.5383678,0.4616322,0.2903073,0.9955047,0.431445,0.1728647,0.5717391,0.03105844,0.4348181,0.01838987,303,207,9162,3307.1381794368,2259.33202357564,NA,1,237
"42101018800",2017,"1400000US42101018800","Census Tract 188, Philadelphia County, Pennsylvania",8891,138,4817,2569,3865,"24921",2429,1384,1045,1602,"46.1",2272,2261,891,2099,1307,351,43,1062,64,47,0,1602,8221,0.01678628,0.5859385,0.3124924,0.4701375,0.5697818,0.4302182,0.2763654,0.9951585,0.3940734,0.1544894,0.6226775,0.01892606,0.4674296,0.02816901,320,233,8891,3599.14520301428,2620.62760094478,NA,26,181
"42101019000",2010,"1400000US42101019000","Census Tract 190, Philadelphia County, Pennsylvania",7543,323,4514,2602,2754,"32722",2443,1387,1056,1974,"31.8",2415,2415,803,2274,1487,312,210,1142,26,0,0,2976,8655,0.03731947,0.5215482,0.3006355,0.3181976,0.5677446,0.4322554,0.2790295,1,0.3325052,0.1291925,0.6539138,0.08695652,0.4728778,0.01076605,221,236,9022,2449.56772334294,2615.82797605852,NA,0,105
"42101019000",2011,"1400000US42101019000","Census Tract 190, Philadelphia County, Pennsylvania",7876,697,3154,2427,2410,"27159",2391,1372,1019,1822,"39.4",2023,2023,846,1917,1285,227,100,832,67,0,7,1907,7448,0.09358217,0.4234694,0.3258593,0.3235768,0.5738185,0.4261815,0.2716165,1,0.4181908,0.1122096,0.6703182,0.04943154,0.4112704,0.03311913,255,224,7876,3237.68410360589,2844.08329101067,NA,0,87
"42101019000",2012,"1400000US42101019000","Census Tract 190, Philadelphia County, Pennsylvania",7848,283,4625,1824,2635,"20893",2411,1391,1020,1770,"40.7",2037,2037,804,1924,1157,175,180,622,79,0,28,2765,7535,0.03755806,0.6138023,0.2420703,0.3497014,0.576939,0.423061,0.2703384,1,0.3946981,0.08591065,0.6013514,0.08836524,0.305351,0.03878252,220,270,7848,2803.2619775739,3440.36697247706,NA,0,202
"42101019000",2013,"1400000US42101019000","Census Tract 190, Philadelphia County, Pennsylvania",7543,355,4565,1870,2767,"21156",2418,1362,1056,1673,"48.7",2150,2150,986,2068,1284,234,222,718,88,0,23,2593,7608,0.04666141,0.6000263,0.2457939,0.3636961,0.5632754,0.4367246,0.2825973,1,0.4586047,0.1088372,0.6208897,0.1032558,0.3339535,0.04093023,232,243,8032,2888.44621513944,3025.3984063745,NA,0,160
"42101019000",2014,"1400000US42101019000","Census Tract 190, Philadelphia County, Pennsylvania",7996,371,5339,1649,2722,"24496",2484,1243,1241,1684,"40.4",2293,2293,940,2114,1261,220,130,776,103,0,15,2440,7197,0.05154926,0.7418369,0.2291232,0.3782131,0.5004026,0.4995974,0.318605,1,0.4099433,0.09594418,0.5964995,0.05669429,0.3384213,0.04491932,257,185,7996,3214.10705352676,2313.65682841421,NA,0,93
"42101019000",2015,"1400000US42101019000","Census Tract 190, Philadelphia County, Pennsylvania",7949,316,5323,1742,2609,"24464",2592,1162,1430,1628,"38.3",2278,2278,889,2130,1307,217,109,784,138,0,16,2523,7206,0.04385235,0.73869,0.241743,0.3620594,0.4483025,0.5516975,0.3161255,1,0.3902546,0.095259,0.613615,0.04784899,0.3441615,0.06057946,200,188,7949,2516.0397534281,2365.07736822242,NA,0,116
"42101019000",2016,"1400000US42101019000","Census Tract 190, Philadelphia County, Pennsylvania",8371,379,5555,1563,3198,"31608",2648,1231,1417,1779,"29.1",2285,2285,594,2140,1348,153,243,686,164,0,0,2601,7741,0.04896008,0.7176075,0.2019119,0.4131249,0.4648792,0.5351208,0.2951815,1,0.2599562,0.06695842,0.6299065,0.1063457,0.3002188,0.07177243,179,196,8371,2138.33472703381,2341.41679608171,NA,3,143
"42101019000",2017,"1400000US42101019000","Census Tract 190, Philadelphia County, Pennsylvania",8220,352,5440,1673,2949,"33986",2675,1051,1624,1785,"30.0",2295,2295,669,2105,1426,165,142,726,216,0,0,2584,7558,0.04657317,0.7197671,0.2213549,0.3901826,0.3928972,0.6071028,0.3036518,1,0.2915033,0.07189542,0.6774347,0.06187364,0.3163399,0.09411765,187,187,8220,2274.93917274939,2274.93917274939,NA,2,45
"42101019100",2010,"1400000US42101019100","Census Tract 191, Philadelphia County, Pennsylvania",7937,787,3814,1211,2600,"33750",2559,2123,436,1629,"24.7",2233,2233,869,2176,1312,168,174,458,162,23,0,2647,7268,0.1082829,0.5247661,0.1666208,0.3577325,0.8296209,0.1703791,0.3072372,1,0.3891626,0.07523511,0.6029412,0.07792208,0.2051052,0.07254814,188,202,7444,2525.52391187534,2713.59484148307,NA,0,92
"42101019100",2011,"1400000US42101019100","Census Tract 191, Philadelphia County, Pennsylvania",7540,994,4033,1001,2485,"38056",2627,2074,553,1670,"25.9",2168,2168,775,2148,1337,142,118,356,182,6,0,2912,7398,0.1343606,0.5451473,0.1353068,0.3359016,0.7894937,0.2105063,0.2930522,1,0.3574723,0.06549815,0.6224395,0.05442804,0.1642066,0.08394834,175,229,7540,2320.9549071618,3037.13527851459,NA,0,126
"42101019100",2012,"1400000US42101019100","Census Tract 191, Philadelphia County, Pennsylvania",7574,851,3920,1097,3092,"35169",2636,1978,658,1620,"20.9",2195,2195,677,2180,1338,133,242,437,203,4,52,2377,7473,0.1138766,0.5245551,0.1467951,0.4137562,0.7503794,0.2496206,0.2937241,1,0.3084282,0.06059226,0.6137615,0.1102506,0.1990888,0.09248292,192,231,7574,2534.9881172432,3049.90757855823,NA,0,155
"42101019100",2013,"1400000US42101019100","Census Tract 191, Philadelphia County, Pennsylvania",7937,1211,4670,912,3396,"32607",2745,1937,808,1651,"28.2",2602,2602,947,2583,1550,161,280,630,227,0,80,2637,8236,0.1470374,0.5670228,0.1107334,0.4123361,0.7056466,0.2943534,0.3159301,1,0.3639508,0.06187548,0.6000774,0.1076095,0.2421214,0.08724058,191,227,8329,2293.19246007924,2725.41721695282,NA,0,136
"42101019100",2014,"1400000US42101019100","Census Tract 191, Philadelphia County, Pennsylvania",8397,1058,4765,1167,3555,"30722",2779,1855,924,1738,"31.8",2525,2525,990,2490,1458,155,252,777,187,0,71,2453,8304,0.1274085,0.5738198,0.1405347,0.4281069,0.6675063,0.3324937,0.3040703,1,0.3920792,0.06138614,0.5855422,0.09980198,0.3077228,0.07405941,185,228,8397,2203.1677980231,2715.25544837442,NA,0,115
"42101019100",2015,"1400000US42101019100","Census Tract 191, Philadelphia County, Pennsylvania",8440,1128,4907,1225,3707,"29076",2811,1804,1007,1662,"31.8",2534,2534,894,2460,1496,115,233,966,220,0,86,2206,8352,0.1350575,0.5875239,0.1466715,0.4438458,0.6417645,0.3582355,0.3034004,1,0.3528019,0.04538279,0.6081301,0.09194949,0.3812155,0.08681926,198,171,8440,2345.97156398104,2026.0663507109,NA,0,92
"42101019100",2016,"1400000US42101019100","Census Tract 191, Philadelphia County, Pennsylvania",8857,1127,5038,1452,4134,"31830",2798,1894,904,1819,"30.2",2580,2580,896,2484,1472,109,252,1033,219,0,88,2013,8814,0.1278648,0.5715907,0.1647379,0.4690265,0.6769121,0.3230879,0.2927161,1,0.3472868,0.04224806,0.5925926,0.09767442,0.4003876,0.08488372,157,205,8857,1772.60923563283,2314.55346053969,NA,1,99
"42101019100",2017,"1400000US42101019100","Census Tract 191, Philadelphia County, Pennsylvania",8712,1177,5289,1472,3969,"37451",2901,2021,880,1864,"31.9",2343,2343,925,2207,1248,81,120,908,252,0,0,2033,8651,0.1360536,0.6113744,0.1701537,0.4587909,0.6966563,0.3033437,0.2708357,1,0.394793,0.03457106,0.5654735,0.05121639,0.3875373,0.1075544,181,149,8712,2077.59412304867,1710.28466483012,NA,2,44
"42101019200",2010,"1400000US42101019200","Census Tract 192, Philadelphia County, Pennsylvania",7972,229,5605,1850,2507,"15000",2434,1378,1056,1652,"63.8",2377,2377,1616,2354,1006,545,522,557,0,0,0,3642,8228,0.02783179,0.6812105,0.224842,0.3046913,0.5661463,0.4338537,0.2888916,1,0.6798485,0.2292806,0.4273577,0.2196045,0.234329,0,347,216,8535,4065.61218512009,2530.75571177504,NA,1,232
"42101019200",2011,"1400000US42101019200","Census Tract 192, Philadelphia County, Pennsylvania",9012,218,6177,2025,2619,"18514",2484,1234,1250,1633,"59.2",2642,2642,1671,2625,1110,564,579,778,15,0,0,3746,8608,0.02532528,0.7175883,0.2352463,0.3042519,0.4967794,0.5032206,0.3069238,1,0.6324754,0.2134746,0.4228571,0.2191522,0.2944739,0.005677517,389,223,9012,4316.46693297825,2474.47847314692,NA,1,273
"42101019200",2012,"1400000US42101019200","Census Tract 192, Philadelphia County, Pennsylvania",9285,0,6107,2827,2679,"19188",2529,1045,1484,1668,"57.4",2914,2914,1629,2836,1430,604,436,919,52,225,0,3131,8862,0,0.6891221,0.3190025,0.302302,0.4132068,0.5867932,0.3288197,1,0.5590254,0.2072752,0.5042313,0.1496225,0.3153741,0.01784489,347,188,9285,3737.21055465805,2024.77113624125,NA,0,234
"42101019200",2013,"1400000US42101019200","Census Tract 192, Philadelphia County, Pennsylvania",7972,188,5329,2342,2981,"19326",2472,1040,1432,1504,"56.5",2841,2841,1556,2721,1414,526,418,869,35,198,19,2107,7835,0.02399489,0.6801532,0.2989151,0.3804722,0.420712,0.579288,0.3626037,1,0.5476945,0.1851461,0.5196619,0.1471313,0.3058782,0.01231961,319,164,8105,3935.84207279457,2023.44231955583,NA,0,309
"42101019200",2014,"1400000US42101019200","Census Tract 192, Philadelphia County, Pennsylvania",9150,129,5428,3444,2712,"21044",2393,880,1513,1793,"55.4",2849,2849,1365,2750,1649,535,441,987,39,423,14,2133,8855,0.01456804,0.612987,0.3889328,0.3062676,0.3677392,0.6322608,0.3217391,1,0.4791155,0.1877852,0.5996364,0.1547912,0.3464373,0.01368901,325,169,9150,3551.91256830601,1846.99453551913,NA,1,226
"42101019200",2015,"1400000US42101019200","Census Tract 192, Philadelphia County, Pennsylvania",9510,114,6626,2515,4319,"20875",2455,1010,1445,1933,"53.2",2672,2672,1213,2570,1563,365,350,759,76,315,14,2051,9328,0.01222127,0.7103345,0.2696184,0.4630146,0.4114053,0.5885947,0.2864494,1,0.4539671,0.1366018,0.6081712,0.130988,0.2840569,0.02844311,297,131,9510,3123.02839116719,1377.49737118822,NA,4,232
"42101019200",2016,"1400000US42101019200","Census Tract 192, Philadelphia County, Pennsylvania",9019,21,6154,2353,4337,"19976",2380,985,1395,1766,"56.5",2566,2566,1363,2376,1430,425,249,776,53,282,15,1891,8899,0.002359816,0.6915384,0.2644117,0.4873581,0.4138655,0.5861345,0.288347,1,0.5311769,0.1656274,0.6018519,0.09703819,0.3024162,0.02065472,264,126,9019,2927.15378645083,1397.05067080608,NA,6,259
"42101019200",2017,"1400000US42101019200","Census Tract 192, Philadelphia County, Pennsylvania",8899,134,6320,1731,4484,"22436",2294,1099,1195,1727,"52.2",2437,2437,1294,2269,1311,320,234,723,42,49,16,2127,8541,0.01568903,0.7399602,0.2026695,0.5249971,0.4790759,0.5209241,0.2853296,1,0.5309807,0.131309,0.5777876,0.0960197,0.2966762,0.0172343,249,142,8899,2798.06719856164,1595.68490841668,NA,18,160
"42101019501",2010,"1400000US42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania",4927,0,3973,332,1004,"23074",1480,580,900,985,"42.1",1242,1242,499,1191,683,252,67,388,0,0,0,2871,4207,0,0.9443784,0.07891609,0.2386499,0.3918919,0.6081081,0.2952222,1,0.4017713,0.2028986,0.5734677,0.05394525,0.3123994,0,216,121,4433,4872.54680803068,2729.52853598015,0,0,165
"42101019501",2011,"1400000US42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania",4189,0,3480,514,913,"20818",1578,581,997,1047,"48.4",1080,1080,581,1048,523,310,99,200,0,51,0,2485,3963,0,0.8781226,0.1296997,0.230381,0.3681876,0.6318124,0.2725208,1,0.537963,0.287037,0.4990458,0.09166667,0.1851852,0,195,103,4189,4655.04893769396,2458.82072093578,NA,0,138
"42101019501",2012,"1400000US42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania",4305,0,3655,541,913,"20143",1555,632,923,998,"49.9",1106,1106,628,1068,588,302,83,162,0,134,0,2588,4176,0,0.8752395,0.1295498,0.2186303,0.4064309,0.5935691,0.2648467,1,0.5678119,0.2730561,0.5505618,0.07504521,0.1464738,0,196,113,4305,4552.84552845528,2624.85481997677,NA,0,102
"42101019501",2013,"1400000US42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania",4927,0,3605,686,1058,"17923",1553,559,994,976,"51.5",1145,1145,693,1084,463,310,55,244,0,122,0,2228,4094,0,0.8805569,0.1675623,0.258427,0.3599485,0.6400515,0.2796776,1,0.6052402,0.2707424,0.4271218,0.04803493,0.2131004,0,190,92,4361,4356.79889933501,2109.60788809906,NA,0,108
"42101019501",2014,"1400000US42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania",4554,0,3910,610,1632,"15617",1678,464,1214,1097,"59.1",1351,1351,800,1340,729,331,52,319,0,211,11,1866,4330,0,0.9030023,0.1408776,0.3769053,0.2765197,0.7234803,0.3120092,1,0.592154,0.2450037,0.5440299,0.03849001,0.2361214,0,223,114,4554,4896.79402722881,2503.29380764163,0,1,116
"42101019501",2015,"1400000US42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania",4697,0,3981,488,1874,"15013",1712,510,1202,1079,"57.7",1378,1378,768,1333,681,373,43,282,0,253,9,1847,4471,0,0.8904048,0.1091478,0.4191456,0.2978972,0.7021028,0.3082085,1,0.5573295,0.2706821,0.5108777,0.03120464,0.2046444,0,199,115,4697,4236.74685969768,2448.37130083032,0,2,95
"42101019501",2016,"1400000US42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania",4437,0,3859,411,1993,"20929",1654,686,968,1024,"43.2",1359,1359,625,1317,806,273,68,362,66,169,8,1683,4264,0,0.9050188,0.09638837,0.4674015,0.4147521,0.5852479,0.3187148,1,0.459897,0.200883,0.611997,0.05003679,0.2663723,0.04856512,163,101,4437,3673.65336939373,2276.31282398017,1,1,101
"42101019501",2017,"1400000US42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania",4704,0,4263,327,2289,"25184",1703,683,1020,1016,"44.1",1408,1408,615,1358,755,238,86,418,73,108,14,1788,4526,0,0.9418913,0.07224923,0.5057446,0.401057,0.598943,0.3110915,1,0.4367898,0.1690341,0.5559647,0.06107955,0.296875,0.05184659,161,102,4704,3422.61904761905,2168.36734693878,0,9,65
"42101019502",2010,"1400000US42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania",3675,0,2873,540,1337,"19896",1289,515,774,829,"47.4",1194,1194,583,1162,625,182,157,516,62,0,0,1699,3576,0,0.8034116,0.1510067,0.3738814,0.3995345,0.6004655,0.3338926,1,0.4882747,0.1524288,0.5378657,0.1314908,0.4321608,0.0519263,169,83,3614,4676.25899280576,2296.62423907028,0,0,106
"42101019502",2011,"1400000US42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania",3596,0,2870,601,1575,"20460",1281,602,679,851,"43.2",1155,1155,504,1137,572,191,131,495,61,0,0,1395,3571,0,0.8036964,0.1683002,0.4410529,0.4699454,0.5300546,0.3234388,1,0.4363636,0.165368,0.5030783,0.1134199,0.4285714,0.05281385,178,88,3596,4949.94438264739,2447.16351501669,NA,0,60
"42101019502",2012,"1400000US42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania",3711,0,3017,540,1663,"23432",1226,550,676,831,"42.6",1256,1256,531,1214,577,240,165,476,49,0,0,1457,3660,0,0.8243169,0.147541,0.4543716,0.4486134,0.5513866,0.3431694,1,0.4227707,0.1910828,0.4752883,0.1313694,0.3789809,0.03901274,139,101,3711,3745.62112638103,2721.63837240636,NA,0,100
"42101019502",2013,"1400000US42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania",3675,0,2603,633,1852,"18448",1111,391,720,776,"55.4",1043,1043,580,1032,432,203,97,402,7,0,0,1086,3571,0,0.7289275,0.1772613,0.5186222,0.3519352,0.6480648,0.292075,1,0.5560882,0.1946309,0.4186047,0.09300096,0.3854267,0.006711409,183,85,3604,5077.69145394007,2358.49056603774,NA,0,106
"42101019502",2014,"1400000US42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania",3767,0,2680,684,1898,"18883",1096,408,688,711,"60.5",1151,1151,700,1109,391,191,154,355,8,0,0,1123,3705,0,0.7233468,0.1846154,0.5122807,0.3722628,0.6277372,0.3106613,1,0.6081668,0.1659427,0.3525699,0.1337967,0.3084275,0.006950478,121,71,3767,3212.1051234404,1884.78895672949,0,0,97
"42101019502",2015,"1400000US42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania",3266,0,2533,289,1522,"20313",958,409,549,640,"50.9",865,865,485,841,417,136,71,227,7,0,0,1345,3156,0,0.8025982,0.09157161,0.482256,0.4269311,0.5730689,0.2740811,1,0.5606936,0.1572254,0.4958383,0.08208092,0.2624277,0.008092486,102,65,3266,3123.08634415187,1990.20208205756,0,2,66
"42101019502",2016,"1400000US42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania",3649,0,2817,510,1825,"23000",993,401,592,694,"49.7",1141,1141,526,1111,548,189,122,461,49,0,0,1173,3508,0,0.8030217,0.145382,0.5202395,0.4038268,0.5961732,0.3252566,1,0.4609991,0.1656442,0.4932493,0.1069238,0.4040316,0.04294479,122,66,3649,3343.38174842423,1808.71471636065,0,3,94
"42101019502",2017,"1400000US42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania",3529,0,2629,579,1657,"22241",1073,435,638,693,"52.1",996,996,488,970,486,161,100,445,48,0,0,1090,3326,0,0.790439,0.174083,0.498196,0.4054054,0.5945946,0.2994588,1,0.4899598,0.1616466,0.5010309,0.1004016,0.4467871,0.04819277,117,49,3529,3315.3867951261,1388.49532445452,1,11,59
"42101019700",2010,"1400000US42101019700","Census Tract 197, Philadelphia County, Pennsylvania",7001,111,4796,2508,1101,"24826",2339,1146,1193,1623,"41.3",2180,2180,1096,2130,1106,318,208,708,46,14,0,3474,7208,0.01539956,0.6653718,0.3479467,0.1527469,0.489953,0.510047,0.3024417,1,0.5027523,0.1458716,0.5192488,0.09541284,0.3247706,0.02110092,201,117,7450,2697.98657718121,1570.46979865772,0,0,70
